,date,text,user
896,2019-11-01 09:33:03+00:00, this is one clock that shouldn t have needed to be turned back we would have already left the eu if labour the lib dems and the snp hadnt blocked brexit with our new deal ,Conservatives
897,2019-11-01 07:55:00+00:00, now to get brexit done only can take our country forward and deliver on the peoples priorities rt to show your support ,Conservatives
900,2019-10-31 13:13:34+00:00, help us break the brexit deadlock defeat corbyn and unite our country sign up here ,Conservatives
901,2019-10-31 11:51:18+00:00, were putting  more police on the streets to get brexit done and make your streets safer ,Conservatives
902,2019-10-31 11:27:59+00:00,labour on remaining in the eu but it s still our policy labour more dither delay respects the referendum result and will get brexit done so we can all move on as a country ,Conservatives
908,2019-10-30 19:50:00+00:00, the time for protest is over it s time for leadership and that is what this government provides we ll get brexit done and deliver on the country s priorities ,Conservatives
911,2019-10-30 12:48:00+00:00, stand with boris and help us defeat corbyn break the brexit deadlock and unite our country sign up here ,Conservatives
913,2019-10-30 07:45:00+00:00, only will break the brexit deadlock and deliver on the priorities of the people ,Conservatives
914,2019-10-30 07:05:00+00:00, now to get brexit done only can take our country forward and deliver on the peoples priorities ,Conservatives
915,2019-10-29 22:04:20+00:00, to get brexit done only can take our country forward and deliver on the peoples priorities ,Conservatives
916,2019-10-29 20:41:09+00:00, tonight despite labour s attempts at further delay parliament has moved closer to supporting s proposal to have a general election on dec to end the brexit deadlock so we can move on as a country amp get britain back on the road to a brighter future ,Conservatives
917,2019-10-29 18:23:40+00:00,were committed to tackling crime and keeping our streets safe and by getting brexit done we can focus on the people s priorities delivering  more police on our streets to protect the public and bring criminals to justice ,Conservatives
926,2019-10-28 21:01:00+00:00,jeremy corbyn and labour offer nothing but more chaos and confusion by voting to delay brexit again and refusing to back a general election ,Conservatives
927,2019-10-28 20:24:00+00:00,jeremy corbyn and labour voted to delay brexit again and create more uncertainty they have humiliated the country again and now they have refused to back a general election ,Conservatives
929,2019-10-28 19:05:51+00:00,jeremy corbyn and labour offer nothing but more chaos and confusion by voting to delay brexit again and now voting against a general election ,Conservatives
946,2019-10-26 07:02:00+00:00,jeremy corbyn and labour voted to delay brexit again and create more uncertainty they have humiliated the country again ,Conservatives
955,2019-10-24 13:17:48+00:00, s brexit deal has passed parliament but labour and the lib dems voted to delay it again ,Conservatives
957,2019-10-24 11:32:46+00:00,jeremy corbyn and labour have voted to delay brexit again retweet to ,Conservatives
958,2019-10-24 09:10:30+00:00, this is the party that delivers on brexit and delivers on the priorities of the british people jeremy corbyn and labour just more dither and delay ,Conservatives
959,2019-10-23 18:08:20+00:00, s brexit deal passed parliament last night but labour and the lib dems voted to delay it again ,Conservatives
961,2019-10-23 17:15:00+00:00,jeremy corbyn and labour have voted to delay brexit again ,Conservatives
962,2019-10-23 15:52:52+00:00, s new brexit deal passed parliament last night but now labour have voted to delay brexit ,Conservatives
963,2019-10-23 14:24:46+00:00,they said couldnt do this but instead hes delivered hes succeeded in delivering a new brexit deal and we are getting on with delivering the peoples priorities ,Conservatives
964,2019-10-23 12:32:00+00:00, now to deliver brexit to defeat corbyn to unite our country rt this ,Conservatives
965,2019-10-23 11:56:11+00:00, s new brexit deal passed parliament last night but then labour voted to delay brexit and stop us leaving the eu ,Conservatives
968,2019-10-23 09:03:00+00:00,jeremy corbyn and labour voted to delay brexit again and create more uncertainty ,Conservatives
969,2019-10-23 07:59:39+00:00,last night jeremy corbyn and labour voted to delay brexit again and create more uncertainty ,Conservatives
970,2019-10-22 22:22:00+00:00,boris s new brexit deal passed parliament tonight it is the first deal to pass parliament since the referendum but then jeremy corbyn and labour voted to delay it ,Conservatives
971,2019-10-22 20:58:00+00:00,boriss brexit deal passed parliament tonight but jeremy corbyn and labour have voted to delay it again ,Conservatives
972,2019-10-22 20:25:00+00:00,tonight jeremy corbyn and labour voted to delay brexit again and create more uncertainty ,Conservatives
974,2019-10-22 19:39:00+00:00, s new brexit deal passed parliament tonight but now labour have voted to delay brexit and stop us leaving the eu ,Conservatives
975,2019-10-22 19:23:24+00:00,tonight jeremy corbyn and labour voted to delay brexit again and create more uncertainty they have humiliated the country again ,Conservatives
976,2019-10-22 19:01:01+00:00, s brexit deal has passed parliament tonight but now jeremy corbyn and labour have voted to delay it yet again rt to back boris ,Conservatives
977,2019-10-22 17:55:00+00:00,now is the time for mps to back the new deal and get brexit done ,Conservatives
