,date,text,user
888,2019-05-15 12:46:13+00:00,great visit to my alma mater this morning to talk about the work they are doing to support staff and students from other eu countries during the brexit uncertainty thanks for the welcome and for giving me one of the uni s new diversity badges ,NicolaSturgeon
914,2019-05-03 20:09:09+00:00,for some bad jokes tired lines and ample evidence that the tories are way out of touch with scottish opinion on brexit here s a preview of ruth davidson s conference speech courtesy of the tories who forgot to switch the mic off during the practice ,NicolaSturgeon
920,2019-05-03 07:57:39+00:00,the scottish tories have got themselves in a corner they are now a brexit supporting party in an overwhelmingly remain country which already narrows appeal but they also can t even claim to have delivered brexit not much principle or strategic nous on display ,NicolaSturgeon
922,2019-05-03 07:36:18+00:00,if the message labour takes from english local elections is that they should now be the facilitator of a tory brexit i suspect their troubles will just be beginning ,NicolaSturgeon
935,2019-04-30 16:14:11+00:00,confirmation if it was needed that labour is a brexit supporting party problem is a labour brexit just like a tory brexit will hurt scotland so if you want to keep scotland in europe and make sure that our voice is heard vote on may ,NicolaSturgeon
979,2019-04-18 07:30:58+00:00,this is an excellent piece by about how we learn from the grave errors of the brexiteers build an inclusive case for independence and value the bonds of friendship that will always endure across our islands well worth a read ,NicolaSturgeon
992,2019-04-13 08:58:06+00:00,great piece from whose clarity of insight and commentary on brexit is always first class ,NicolaSturgeon
1006,2019-04-06 20:26:57+00:00,if the detail of this is true and i accept it is only an if labour will never be forgiven a deal that would see them vote for a tory brexit with a nod and a wink agreement to kill off a people s vote ,NicolaSturgeon
1032,2019-04-02 08:00:12+00:00,this blog from explains why snp mps voted as we did last night we prioritised options that would stop brexit and remove the risk of a no deal exit but we also showed a willingness to compromise by voting for a single market customs unions option ,NicolaSturgeon
1034,2019-04-01 16:14:12+00:00,genuinely can t think of any good reason why labour mps would not vote for option tonight it provides an insurance policy against a no deal brexit and doesn t mean that article couldn t be triggered again in future if uk manages to work out what it wants ,NicolaSturgeon
1036,2019-04-01 12:50:11+00:00,really important to remember that tonight s votes are not on a preferential basis an snp vote for sm cu would only be to keep that option alive in case it later becomes only alternative to a harder brexit our preference is stopping brexit ,NicolaSturgeon
1037,2019-04-01 08:52:01+00:00,snp will decide votes when we see detail of what is selected later today s vote is not on a preferential basis so there may be an opportunity to keep alive least worst options against no deal hard brexit but to be clear our preference is not soft brexit it is no brexit ,NicolaSturgeon
1038,2019-04-01 08:14:34+00:00,today in scotland the new domestic abuse act comes into force free personal care is extended to the under s prescription charges rise to in england but remain without charge here as the uk government is consumed by brexit is getting on with the job ,NicolaSturgeon
1039,2019-04-01 07:39:12+00:00,the most important motion laid today is this one from it makes revoking article rather than a no deal brexit the default option if parliament can t agree a way forward i hope all parties will support ,NicolaSturgeon
1051,2019-03-29 17:34:08+00:00,so while the tories say this about labour their attack line on the snp in scotland is that today s vote will cause a no deal brexit someone should tell them we can see all their tweets but just so they re in no doubt the snp is trying to stop brexit ,NicolaSturgeon
1058,2019-03-29 10:22:41+00:00,labour mps are not really about to save pm s skin and usher in a tory brexit are they ,NicolaSturgeon
1061,2019-03-29 08:39:58+00:00,a very welcome ray of sunshine in this otherwise sad sorry brexit mess has been the laugh out loud brilliance of ,NicolaSturgeon
1066,2019-03-28 17:03:15+00:00,part of the problem already with the withdrawal agreement and political declaration is that it means agreeing to leave the eu with no clarity about the future ie a blindfold brexit take away the pd completely and that problem is compounded why would mps agree to that ,NicolaSturgeon
1068,2019-03-28 07:29:43+00:00,some nice non brexit news spring has sprung can t wait to start this at the weekend ,NicolaSturgeon
1069,2019-03-27 21:05:54+00:00,the first preference of has always been to stop brexit if that s not possible and until relatively recently it seemed it wasn t we d opt for soft brexit over hard but stopping brexit is possible now and we voted tonight to give that the best chance ,NicolaSturgeon
1071,2019-03-27 17:37:00+00:00,if brexit ends up being forced through on the basis of a deal no one supports indeed a deal so bad that the pm has to promise to resign to get it through it will make an already bad project even worse ,NicolaSturgeon
1072,2019-03-27 17:25:10+00:00,any mp who is serious about stopping a no deal brexit has to vote for amendment tonight it s as simple as that ,NicolaSturgeon
1085,2019-03-22 13:33:42+00:00,i ll be proud to speak at the march tomorrow scotland voted to remain in but people across the uk must have the chance to get out of this brexit mess whatever scotland s future i hope independent it is in all of our interests for uk to be in the eu ,NicolaSturgeon
1091,2019-03-21 21:50:03+00:00,so it seems the eu will give uk an extra two weeks to avoid a no deal brexit imperative now that parliament takes control away from pm and uses that time to agree a way forward preferably asking for a longer extension to put the issue back to voters ,NicolaSturgeon
1095,2019-03-21 14:05:41+00:00,an issue as big and important as brexit should not come down to petitions that said if you are frustrated that the pm is just not listening you can sign here ,NicolaSturgeon
1100,2019-03-20 12:14:32+00:00,about to chair a meeting of resilience committee preparing for the possibility of a no deal brexit only upside is that it saves me from and listening to this weak pm failing to stand up to the hardliners and risking no deal instead she needs to go ,NicolaSturgeon
1101,2019-03-20 10:31:01+00:00,and the feeling grows that ultimately labour will be the handmaidens of a tory brexit i so want to be proved wrong on this in spite of the fact that it would be their political death knell in scotland ,NicolaSturgeon
1106,2019-03-19 12:10:30+00:00,and still the pm s choice is to pander to the hard brexiteers instead of trying to find a more inclusive way forward so utterly wrongheaded ,NicolaSturgeon
1127,2019-03-14 09:34:52+00:00,if you are a brexiteer what does it say about your project if it has to be founded on a deal that a majority believes to be fundamentally flawed that cannot be the way to proceed which is why pm should accept defeat change course and accept this opportunity for a rethink,NicolaSturgeon
1135,2019-03-12 20:14:12+00:00,my comment on tonight s brexit fiasco ,NicolaSturgeon
1160,2019-03-07 16:39:51+00:00,just chaired the latest meeting of resilience meeting on plans for no deal brexit these meetings look at things like supply of medicines and food economic and community impact it s disgraceful that pm s refusal to rule out a no deal exit makes this necessary ,NicolaSturgeon
1173,2019-03-05 09:02:31+00:00,watching this makes me feel sad and angry in equal measure tove danish born has lived in scotland for years and asks this reasonable question at why do i have to register the one word answer is brexit tove this is your home scotland wants you here ,NicolaSturgeon
1184,2019-02-28 21:41:25+00:00,the justification here from a uk minister for trying to block scotland s right to choose independence is quite something once youve hit the iceberg youre all on it together well actually no scotland does not have to sink with the brexit ship ,NicolaSturgeon
1213,2019-02-22 14:23:42+00:00,that makes more sense as a way forward though of course in scotland already has a party that wants to stop brexit his explanation for why labour lost though is way off the mark imo,NicolaSturgeon
1218,2019-02-21 14:57:08+00:00,the tory finance spokesperson has just given a woeful minute speech in the budget debate without even mentioning the biggest risk facing scotland s budget and economy tory brexit incredible ,NicolaSturgeon
1219,2019-02-20 12:30:22+00:00,unusually heard a bit of striking how symbiotic the may corbyn relationship seems collusion of silence on their imploding parties neither showing any leadership on brexit and each one relying on the other s incompetence to obscure their own ,NicolaSturgeon
1242,2019-02-14 17:48:30+00:00,the brexit farce gets even more farcical ,NicolaSturgeon
1243,2019-02-14 17:35:31+00:00,good to know that some labour mps had courage of convictions to vote for amendment to extend article the fact that the majority didn t underlines concern that labour leadership could be gearing up to be the midwives of a tory brexit ,NicolaSturgeon
1247,2019-02-13 12:12:42+00:00, it is clear that her strategy is to run down the clock with empty promises and then attempt to blackmail mps what s not yet clear is if she ll try to blackmail moderate mps with threat of no deal or as per olly robbins bar chat brexit zealots with threat of delay or both,NicolaSturgeon
1249,2019-02-13 09:17:05+00:00,preparing for today s special sessions of resilience committee and cabinet on brexit contingency planning the pm s refusal to rule out a no deal brexit is reckless and negligent ,NicolaSturgeon
1253,2019-02-12 06:36:41+00:00,this is a pm clearly prepared to take the uk to the brink and potentially over the cliff edge rather than face down the zealot brexiteers in her own party this mess is not inevitable it is a choice she is making ,NicolaSturgeon
1255,2019-02-10 10:20:20+00:00,my interview on scotland and brexit,NicolaSturgeon
1258,2019-02-09 07:43:49+00:00,the extent and sheer absurdity of tory brexit chaos captured in one headline ,NicolaSturgeon
1265,2019-02-04 19:54:36+00:00,it was a privilege to speak in the beautiful riggs library today on scotland brexit and independence,NicolaSturgeon
1269,2019-02-01 08:50:34+00:00,worrying and growing signs that corbyn s labour might be gearing up to facilitate a tory brexit if so i suspect an entire generation will never forgive them ,NicolaSturgeon
1278,2019-01-27 13:11:57+00:00,trying to win a majority in commons for a brexit policy that the eu has made clear it won t agree to does not seem like the pm s most sensible strategy ever ,NicolaSturgeon
1291,2019-01-23 12:29:41+00:00,it could be argued that it takes a staggering lack of self awareness to accuse others of being out of touch when it is you who is ploughing on with a brexit policy that is opposed by the vast majority of the scottish people ,NicolaSturgeon
1295,2019-01-22 11:36:12+00:00,unemployment in scotland is now at a record low below  for the first time good progress that we must not allow to be jeopardised by brexit ,NicolaSturgeon
1312,2019-01-16 16:58:57+00:00,there are not many laughs in brexit but this is genius from ,NicolaSturgeon
1321,2019-01-14 15:46:10+00:00,this looks just a bit too obvious the last desperate throw of the dice by a government that has lost the argument on brexit the sooner tomorrow s vote is out the way the better then we can get on with finding a better way forward ,NicolaSturgeon
1332,2019-01-03 12:55:18+00:00,it takes pretty skewed logic to look at brexit and the general direction of the uk just now and reach this conclusion on the contrary independence offers scotland the opportunity to aim higher and do better ,NicolaSturgeon
1375,2018-12-19 17:39:11+00:00,if he said it he should apologise but then everyone should move on brexit is a much bigger priority also a bit ironic and galling to hear tories who are happy to defend the rape clause suddenly pretend to be feminists ,NicolaSturgeon
1377,2018-12-19 13:33:11+00:00, these proposals if they go ahead like brexit generally will diminish the uk in so many ways but it doesn t have to be that way scotland can choose a better future ,NicolaSturgeon
1395,2018-12-14 10:31:06+00:00,the issue here is not so much the amount of money it is the principle automatic visa free travel across europe will no longer be a right we can take for granted if brexit goes ahead what a sad retrograde step ,NicolaSturgeon
1400,2018-12-12 17:10:11+00:00,hard to see tory leadership vote resolving anything if pm does badly she s damaged if she wins easily it s only because she s promised to go soon making herself a lame duck pm and either way she s still selling a brexit deal parliament won t vote for ,NicolaSturgeon
1409,2018-12-11 11:58:48+00:00,as this and my next few rts show amidst all the brexit chaos still gets on with the job ,NicolaSturgeon
1410,2018-12-11 09:16:14+00:00,far from attacking labour i am offering to work with you to bring down this awful tory government and clear the way for a second vote as the only way to bring an end to the brexit mess surely it is time for some clear and decisive leadership from all of us ,NicolaSturgeon
1414,2018-12-10 13:22:57+00:00,so if labour as official opposition lodges motion of no confidence in this incompetent government tomorrow will support amp we can then work together to give people the chance to stop brexit in another vote this shambles can t go on so how about it ,NicolaSturgeon
1426,2018-12-08 10:21:23+00:00,this is worth a read it is make your mind up time for labour there is a realistic prospect now of stopping brexit and if labour stands in its way they will be as culpable for the ensuing mess as the tories ,NicolaSturgeon
1431,2018-12-07 10:06:36+00:00,the sheer moral bankruptcy of the tory brexiteers is on full display today ,NicolaSturgeon
1442,2018-11-30 16:52:31+00:00,confirmation from the uk government that its brexit deal would put scotland at a competitive disadvantage i support whatever it takes to preserve peace in ni but this comment shows why scotland can t afford to be taken out of eu single market if ni can stay in so must we ,NicolaSturgeon
1449,2018-11-29 11:07:58+00:00,if this or any brexit tv debate goes ahead without all options including that of remaining in the eu being included and given a voice it will be an absolute travesty of democracy ,NicolaSturgeon
1452,2018-11-28 20:27:05+00:00,how about theresa may stops using independence to avoid questions and responsibility for her brexit mess ,NicolaSturgeon
1469,2018-11-22 11:03:04+00:00,just read political declaration lots of unicorns taking the place of facts about the future relationship fair play to the eu for pushing it as far as possible but it adds up to a blindfold brexit difficult issues unresolved so extended transition backstop almost certain ,NicolaSturgeon
1472,2018-11-21 18:12:18+00:00,my article in on the current brexit state of play though as the piece makes clear my top preference is not a better brexit but no brexit ,NicolaSturgeon
1474,2018-11-21 09:27:24+00:00,point i was making yesterday is that opposition must unite behind an agreed alternative i am happy for that to be another vote but we still have to persuade others for that to command a majority and in meantime keep all alternatives to hard brexit open ,NicolaSturgeon
1479,2018-11-19 09:03:13+00:00,stopping eu citizens jumping the queue that the case for brexit has been reduced to such a miserable and self defeating bottom line is depressing in the extreme let s lift our sights higher than this ,NicolaSturgeon
1493,2018-11-13 18:44:44+00:00,also though the withdrawal proposals will get most attention initially the declaration on future relationship is just as important if that is vague and dodges tough issues a blindfold brexit would beckon it would be deeply irresponsible for parliament to sanction that ,NicolaSturgeon
1558,2018-10-18 19:36:44+00:00,this from on brexit state of play is well worth a read ,NicolaSturgeon
1564,2018-10-15 05:27:20+00:00,early start heading to london to make speech as talks reach impasse in brussels will continue to exhaust all possibilities for compromise and common sense staying in single market customs union only credible brexit option for uk ,NicolaSturgeon
1565,2018-10-14 11:18:57+00:00, we ll resign if you do anything that makes scotland think there s a better alternative to a hard tory brexit say mundell and davidson first what a bizarre position isn t it their job to stand up for scotland and second have they the gumption to resign i bet they don t ,NicolaSturgeon
1598,2018-09-27 18:25:56+00:00,in last two days alone has delivered a pay increase for police put dignity into disability assessments shown that we are building affordable houses at faster rate than uk and more but always glad to hear from our single issue brexit pm ,NicolaSturgeon
1616,2018-09-21 13:39:54+00:00, the only remotely workable way to do brexit is to stay in the single market and customs union if pm not prepared to do that brexit shouldn t happen no deal or no detail brexit simply not acceptable especially for scotland where we did not vote for this ,NicolaSturgeon
1622,2018-09-20 07:57:25+00:00,a blind brexit with little or no detail on terms of future eu uk relationship would be no more acceptable than a no deal brexit if that s the choice article should be extended to allow all alternative options for scotland and uk to be considered ,NicolaSturgeon
1701,2018-08-23 14:55:38+00:00,a no deal brexit would be an unmitigated disaster and the fact that uk govt is even talking about it is evidence of their abject failure that they once had the nerve to tell us that independence threatened our place in europe adds insult to injury scotland deserves better ,NicolaSturgeon
1712,2018-08-15 09:37:03+00:00, the economy remains fragile as a result of brexit and focus is on doing all we can to support growth but there s little doubt that opposition claims in recent months about the relative underperformance of the scottish economy are ringing hollow today ,NicolaSturgeon
1738,2018-08-06 12:03:12+00:00,good to catch up with north east at earlier to talk brexit implications and new support to promote scotch lamb,NicolaSturgeon
1739,2018-08-06 08:18:25+00:00,this is actually pretty outrageous if magnus linklater wants the snp to solve the problems faced by eu nationals as a result of brexit i look forward to him getting full behind the campaign to devolve immigration powers to immediately ,NicolaSturgeon
1753,2018-07-24 10:18:39+00:00,only fair that i also tweet this still think that it s often hard to tell difference between corbyn s brexit views and those of the tories ,NicolaSturgeon
1759,2018-07-21 10:36:20+00:00,highly recommended read on current state of play it won t cheer you up but it is excellent insight in my view is one of the best brexit commentators around well informed detailed cogent and accessible especially not surprisingly on the irish implications ,NicolaSturgeon
1779,2018-07-17 19:00:33+00:00,which let s be frank is pretty disastrous for the prospect of achieving a brexit deal at the least damaging end of the spectrum and i suspect that s the depressing conclusion to be drawn from the events of the last hours ,NicolaSturgeon
1780,2018-07-17 18:04:44+00:00,hard to confidently disagree with this right now after hours which has seen pm s total capitulation to the hard brexiteers who actually want no deal outcome and defeat of a sensible compromise customs union amendment ,NicolaSturgeon
1808,2018-07-06 13:51:34+00:00,good roundtable discussion at scotland house in london today with and a number of financial services firms about this report reasons to invest in scotland and of course brexit ,NicolaSturgeon
