,date,text,user
1827,2019-02-03 13:28:55+00:00,the conservatives botched negotiations and threat of a no deal brexit is causing uncertainty and damaging britains economy ,jeremycorbyn
1841,2019-01-29 17:15:57+00:00,this governments shambolic handling of brexit negotiations is fast becoming a crisis ,jeremycorbyn
1854,2019-01-22 18:18:17+00:00,having botched brexit and created a deadlock in parliament its shocking that a third of the cabinet have the audacity to run off to sip champagne with the worlds elite ,jeremycorbyn
1864,2019-01-18 20:38:43+00:00,my response to theresa may who is still refusing to take no deal off the table to help break the brexit deadlock ,jeremycorbyn
1869,2019-01-17 13:33:00+00:00,the starting point for any talks to break the brexit deadlock must be to rule out a disastrous no deal outcome my letter to theresa may ,jeremycorbyn
1870,2019-01-17 12:15:38+00:00, take a no deal brexit off the table ,jeremycorbyn
1872,2019-01-16 20:51:50+00:00,now that theresa mays botched deal has been decisively rejected the starting point for talks to break the brexit deadlock must be that no deal is taken off the table ,jeremycorbyn
1895,2019-01-10 12:37:00+00:00,to break the deadlock over theresa mays botched brexit deal a general election is the most practical and democratic option it would give the winning party a renewed mandate to negotiate a better deal for britain and secure support for it in parliament and across the country ,jeremycorbyn
1900,2019-01-08 19:04:37+00:00,this vote is an important step to prevent a no deal brexit it shows that there is no majority in parliament the cabinet or the country for crashing out of the eu without an agreement ,jeremycorbyn
1902,2019-01-08 18:52:16+00:00,today the government has admitted that nothing has changed to its botched brexit deal theresa may has recklessly run down the clock and secured no legal or other changes to the withdrawal agreement ,jeremycorbyn
1905,2019-01-07 14:38:08+00:00,theresa may must come to parliament to answer questions on her botched brexit deal the public has a right to know what if anything has changed since she dodged the meaningful vote nearly one month ago and we need a guarantee that the vote will not be delayed again ,jeremycorbyn
1930,2018-12-28 12:28:39+00:00,the prime minister should recall parliament and bring forward the chance for mps to vote on her botched brexit deal by cynically running down the clock theresa may is trying to create a false choice between her deal and no deal ,jeremycorbyn
1953,2018-12-17 17:17:04+00:00,today the tories have been dragged kicking and screaming to announce a date to vote on theresa mays botched brexit deal ,jeremycorbyn
1958,2018-12-15 09:27:15+00:00,while the government is locked in chaos over its botched brexit negotiations the nhs is being neglected ,jeremycorbyn
1961,2018-12-14 15:12:30+00:00,the last hours have shown that theresa may s brexit deal is dead in the water shes failed to deliver any meaningful changes rather than ploughing ahead and recklessly running down the clock she needs to put her deal to a vote next week so parliament can take back control,jeremycorbyn
1964,2018-12-13 20:37:58+00:00,its clear after theresa may went back to brussels today that therell be no changes to her botched brexit deal there must be no more delays or attempts to run down the clock to deny parliament alternative options theres no time to waste and parliament must take back control,jeremycorbyn
1965,2018-12-12 21:23:56+00:00,tonights vote changes nothing theresa may has lost her majority in parliament her government is in chaos and shes unable to deliver a brexit deal that works for the country and puts jobs and the economy first she must now bring her botched deal back to parliament next week,jeremycorbyn
1969,2018-12-11 20:51:21+00:00,tonight we should be voting on theresa may s botched brexit deal but to avoid a resounding defeat she pulled the vote at the very last minute ,jeremycorbyn
1970,2018-12-11 17:42:31+00:00,in years as an mp ive never witnessed such an abject mess as this prime minister has made of these brexit negotiations ,jeremycorbyn
1974,2018-12-10 12:48:16+00:00,the government has decided theresa mays brexit deal is so disastrous that it has taken the desperate step of delaying its own vote at the eleventh hour ,jeremycorbyn
1979,2018-12-08 17:09:28+00:00,ahead of tuesdays brexit vote i travelled to lisbon to meet members of the party of european socialists labour is ready to step in and negotiate a deal that can work for our whole country ,jeremycorbyn
1980,2018-12-08 08:43:48+00:00,make no mistake labour is ready to step in and negotiate a brexit deal that works for the whole of our country ,jeremycorbyn
1988,2018-12-06 20:26:44+00:00,theresa mays botched brexit deal is the worst of all worlds it works for nobody whether they voted leave or remain thats why labour will vote against it on tuesday my article ,jeremycorbyn
1995,2018-12-04 20:27:21+00:00,our country deserves better than the tories botched brexit deal one week today labour will vote against it ,jeremycorbyn
2000,2018-12-03 18:06:12+00:00,workers rights are under threat from the tories botched brexit deal ,jeremycorbyn
2002,2018-12-02 19:13:15+00:00,great meetings with latin american and european leaders during s inauguration discussing trade brexit climate justice and how to defeat the far right and show how radical progressive politics can improve the lives of millions,jeremycorbyn
2006,2018-12-01 15:55:36+00:00, said she wanted a head to head debate with me on her botched brexit deal and i am ready to do that have a straightforward plan if she and her team prefer she should join me in asking them to arrange an actual head to head debate ,jeremycorbyn
2043,2018-11-18 22:15:33+00:00,theresa may has finally managed to unite the country on brexit by bringing back a deal from brussels which everyone dislikes my article in the ,jeremycorbyn
2048,2018-11-15 13:40:32+00:00,theresa may should withdraw her half baked brexit deal that doesnt even have the support of her own cabinet ,jeremycorbyn
2051,2018-11-13 21:24:26+00:00,parliament is sovereign and must have a truly meaningful vote on any brexit agreement we demand that parliament is able to amend and propose alternatives to whatever deal the government brings forward ,jeremycorbyn
2116,2018-10-20 19:08:11+00:00,today in geneva i spoke to un commissioner about workers rights and human rights the tories want to use brexit for a race to the bottom in standards labour will transform a failed system to deliver better jobs and rights for uk workers and communities ,jeremycorbyn
2139,2018-10-16 08:19:11+00:00,if the government cannot get a good brexit deal for this country then it should make way for those who can ,jeremycorbyn
2189,2018-09-30 07:31:36+00:00,let me repeat my offer to the prime minister on her brexit deal ,jeremycorbyn
2199,2018-09-27 19:19:39+00:00,useful meeting today in brussels with eu chief brexit negotiator i set out labour s brexit priorities our six tests for any deal and the need to avoid a no deal outcome which would be deeply damaging to jobs and living standards in britain and across the eu ,jeremycorbyn
2227,2018-09-25 10:08:10+00:00,watch live at labour party conference as he outlines our alternative to the tories chaotic and shambolic brexit ,jeremycorbyn
2261,2018-09-21 15:49:09+00:00,the prime minister s brexit negotiating strategy has been a disaster from day one has looked incapable of delivering a good deal for britain the political games from both the eu and our government need to end because no deal is not an option ,jeremycorbyn
2309,2018-09-05 14:46:35+00:00,we need a real plan for brexit ,jeremycorbyn
2437,2018-07-10 20:29:54+00:00,it speaks volumes that this is who has chosen to lead her tory brexit ,jeremycorbyn
2442,2018-07-08 23:38:19+00:00,david davis resigning at such a crucial time shows has no authority left and is incapable of delivering brexit with her government in chaos if she clings on its clear shes more interested in hanging on for her own sake than serving the people of our country ,jeremycorbyn
2453,2018-07-05 15:46:32+00:00,good to meet the dutch prime minister mark rutte in the hague today we discussed brexit a uk eu trade deal and how to protect our steel industries as well as the conflicts driving the devastating refugee crisis around europe ,jeremycorbyn
2470,2018-07-02 17:30:01+00:00,the division and in fighting in the tory cabinet over brexit threatens jobs and our communities ,jeremycorbyn
2507,2018-06-26 21:24:39+00:00,it was good to meet greeces prime minister alexis tsipras today to talk about brexit the fight against austerity and the crucial importance of international solidarity in our time governments can and must work together to support refugees fleeing war and devastation ,jeremycorbyn
2583,2018-06-13 12:00:49+00:00,when will realise it is more important to secure a good brexit deal than to appease the competing egos of her warring cabinet ,jeremycorbyn
2603,2018-06-09 16:20:15+00:00,the government promised a detailed ambitious and precise brexit white paper this month setting out their negotiating priorities once again it s been postponed the tories are botching brexit and risking jobs and our economy in the process ,jeremycorbyn
2626,2018-06-06 12:07:03+00:00,when it comes to brexit this government has delivered more delays and more cancellations than northern rail ,jeremycorbyn
