,date,text,user
1753,2019-01-16 12:04:34+00:00,last night s brexit defeat was the largest of any government in british history the scale of the defeat is completely unprecedented we need a general election now to break the brexit deadlock ,UKLabour
1756,2019-01-15 15:33:26+00:00,theresa may s brexit deal is bad for the country we need a general election to break the brexit deadlock and rebuild britain for the many not the few if you re with us share this ,UKLabour
1761,2019-01-13 12:06:00+00:00,heres everything you wanted to know about our brexit position ,UKLabour
1765,2019-01-12 09:03:00+00:00,why are we calling for a general election to break the brexit deadlock here s why ,UKLabour
1769,2019-01-09 12:15:53+00:00,theresa may is holding the country to ransom on brexit and for what nothing has changed share the facts ,UKLabour
1802,2018-12-19 12:04:56+00:00,the government is wasting billions of pounds and asking businesses to do the same to prepare for a no deal brexit this is not acceptable no deal is not an option ,UKLabour
1803,2018-12-18 13:56:00+00:00,its unacceptable for the country to wait another month to vote on theresa may s botched brexit deal shes running scared of a vote on her brexit deal because she knows she will lose ,UKLabour
1805,2018-12-17 16:17:31+00:00,breaking with the risk of a no confidence vote in her leadership we have forced the pm to bring her botched brexit deal back to parliament she wanted to waste time to create a false choice between her bad deal and no deal but we won t let her ,UKLabour
1809,2018-12-16 09:03:00+00:00,brexit is just one issue on a long list of tory failures lets not forget the other crises they have created for our country ,UKLabour
1817,2018-12-12 21:12:29+00:00,brexit is imminent and our public services are crumbling but theresa may is clinging on to power despite losing the confidence of the public parliament and even her own mps under this conservative government the chaos continues ,UKLabour
1818,2018-12-12 12:04:05+00:00,theresa may s brexit deal no confidence from the public no confidence from parliament does she even have the confidence of her own party this is an absolute shambles ,UKLabour
1820,2018-12-10 15:45:38+00:00,breaking theresa may has pulled her brexit vote because she knew it would lose after two years of negotiations she has completely failed what an absolute shambles ,UKLabour
1822,2018-12-09 20:13:08+00:00, on money laws and the border youve completely flunked it explains why theresa mays brexit deal is a complete disaster ,UKLabour
1828,2018-12-08 12:03:00+00:00,we respect the referendum result but nobody can respect the way the tories have handled these brexit negotiations thts why we wont for a bad brexit deal because neither did you ,UKLabour
1837,2018-12-02 09:01:00+00:00,theresa mays own treasury is saying that the tory brexit deal is going to cost our economy billions make sure people know about this ,UKLabour
