date,text,user
2020-02-07 08:01:06+00:00,universal credit should be scrapped and replaced with a social security system fit for the st century until then we must fight to reduce the damage caused by this deeply flawed system to protect domestic abuse survivors ,Keir_Starmer
2020-02-06 17:05:03+00:00,i would really like to hear your thoughts and get your input into these proposals you can read the full paper below another future is possible ,Keir_Starmer
2020-02-06 17:05:03+00:00,we must ensure everyone has the basic reading writing maths and digital skills they need for work including creating a second chance career fund and boosting union learning ,Keir_Starmer
2020-02-06 17:05:02+00:00,government can and should set the rules for businesses we should incentivise good quality jobs by driving out the bad employers and rewarding the good ,Keir_Starmer
2020-02-06 17:05:02+00:00,we should introduce a public right to control unused buildings or community assets and encourage the creation of new cooperative platforms for the digital age ,Keir_Starmer
2020-02-06 17:05:01+00:00,we must devolve powers and resources to harness the vibrancy in local communities so that public services can best meet people s needs and give people a say in the kind of support they want ,Keir_Starmer
2020-02-06 17:05:01+00:00,it s crucial that we invest in early years services and radically shift resources to a preventative approach as well as boosting the nhs we need to invest in non health services which impact on physical and mental health and life chances ,Keir_Starmer
2020-02-06 17:05:00+00:00,we must set a national goal for wellbeing to make health as important as gdp we can learn from examples around the world including in new zealand ,Keir_Starmer
2020-02-06 17:05:00+00:00,we must end destitution and the rise of foodbanks by ensuring that benefit gaps sanctions and debt recovery do not push people into poverty ,Keir_Starmer
2020-02-06 17:04:59+00:00,we must scrap the inhuman work capability assessments and private provision of disability assessments e g atos scrap punitive sanctions two child limit and benefits cap ,Keir_Starmer
2020-02-06 17:04:59+00:00,it s time to scrap universal credit and create a social security system fit for the st century with compassion and justice as its founding principles ,Keir_Starmer
2020-02-06 17:04:58+00:00,another future is possible but we have to fight for it here are my ideas for how we can tackle the vast social injustice in our country ,Keir_Starmer
2020-02-06 17:04:58+00:00,too many people today are struggling to make ends meet held back by jobs that don t pay enough a social security system that has subjected people to the most appalling indignity and a public sector that is on its knees after a decade of cuts thread ,Keir_Starmer
2020-02-06 13:29:17+00:00,nhs staff across the country work tirelessly in very difficult situations it was great to visit addenbrooke s hospital in cambridge today to meet the team and patients to talk about the challenges they face ,Keir_Starmer
2020-02-06 08:45:27+00:00,prioritising economic growth alone is outdated and wrong we need to create a healthy society where everyone can thrive with government employers and citizens all playing our part together ,Keir_Starmer
2020-02-05 20:43:31+00:00,thank you great to have your support ,Keir_Starmer
2020-02-05 18:00:00+00:00,together we must stand up rebuild and deliver the radical change our country needs ,Keir_Starmer
2020-02-05 14:07:48+00:00,incredibly proud to be nominated by the socialist health association i will continue to fight everyday against the privatisation of the nhs and against the tories savage cuts the nhs is the best of our country and labour must defend it ,Keir_Starmer
2020-02-05 11:33:38+00:00, he ll hold the tories to account he already has done that s the truth thank you for your support ,Keir_Starmer
2020-02-04 23:04:29+00:00,great to see you today amp thanks for all the hard work you amp all labour councillors put in ,Keir_Starmer
2020-02-04 21:06:26+00:00,thanks great chair tonight amp great event in brighton ,Keir_Starmer
2020-02-04 20:51:43+00:00,great event in brighton today followed by a video call with hundreds of members to discuss our proposals to reform and unite the party brilliant conversations and lots of ideas to take away and build on together we can win ,Keir_Starmer
2020-02-04 18:28:56+00:00,i want to lead a labour party that is open respectful creative and engaging join me for a video conference call at pm tonight to discuss how sign up here ,Keir_Starmer
2020-02-04 11:53:09+00:00,i ll be hosting an online video conference call tonight at pm to discuss these ideas please join me ,Keir_Starmer
2020-02-04 11:53:09+00:00,we must never forget that we are the party of the labour movement in the era of austerity the relationship between labour unions and the labour party has never been more important ,Keir_Starmer
2020-02-04 11:53:08+00:00,the ncc should be scrapped and an independent body to deal with complaints should be created when complaints are made all involved including the complainant must have confidence in the system ,Keir_Starmer
2020-02-04 11:53:08+00:00,we need a transparency revolution there should be no power without accountability and true accountability requires transparency ,Keir_Starmer
